"id","portfolio_name","project_name","site_name","owner_organization","service_organization","data_source","date","deficiencies","description","symbol_code","lat","lon"
9134,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","SD PL 280,283 TUPPER-22042 22_excel_row_64","Adjacent Encana facility, is class upgrade required?  Email sent 2016 08 23","other",55.7957240126299,-120.536101764256
9135,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","SD PL 280,283 TUPPER-22042 22_excel_row_62","2012 patrol noted construction of Encana Pipeline, permits in place for work, see photos from 2015 patrol.","other",55.7947546810368,-120.53796590129
9136,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bessborough 2022_excel_row_18","Receiving end.","other",55.7881989053411,-120.534662756239
9137,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","SD PL 280,283 TUPPER-22042 22_excel_row_57","Receiving of 22042-16"" - facility under construction during 2019 patrol (Encana) permits in place.","other",55.7882836912442,-120.537098095249
9138,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","SD PL 280,283 TUPPER-22042 22_excel_row_59","2022 patrol noted recent new pipeline and access crossing across RoW, see photos.","other",55.7921075389302,-120.543126521152
9139,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","SD PL 280,283 TUPPER-22042 22_excel_row_60","2017 patrol noted new crossing under construction, no permit in GIS - email sent 2017 10 11.","other",55.7925311626552,-120.542286187157
9140,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","Trembley Sales Ln TUPPER 2022_excel_row_13","Sending, off the west side of foreign facility.","other",55.7889487916553,-120.544282597888
9141,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","SD PL 280,283 TUPPER-22042 22_excel_row_56","2020 patrol noted crossing of newly constructed 12"" Trembly pipeline, (then shares RoW to receiving).","other",55.7885204426883,-120.544437178785
9142,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","Trembley Sales Ln TUPPER 2022_excel_row_14","Crosses the Tupper West Sales Gas line, note then runs parallel to the south side of the Tupper West line to receiving, see photos from 2022 patrol.","other",55.7885207610446,-120.544453111073
9143,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","SD PL 280,283 TUPPER-22042 22_excel_row_55","Field stone lined ditch crossing RoW - in good condition, see photos.","other",55.7885276671461,-120.54749956979
9144,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Urquhart 2022_excel_row_15","Receiving","other",55.7911502078678,-120.522750442982
9145,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Willowbrook 2022_excel_row_14","Sending is on south side of Dawson Plant.","other",55.7909976014377,-120.522760133964
9146,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bessborough 2022_excel_row_13","Sending end","other",55.7908302366996,-120.52248360144
9147,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_58","Receiving end 10-26-078-17W6. In 2012 kM 30.29 to 34.48 of Bissette sold to Gathering and is now 16” Willowbrook Pipeline (BC22287-2 10-26 to 14-21 4.195 kMs).","other",55.790559949701,-120.522006216099
9148,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Urquhart 2022_excel_row_13","Sending end.  The 16” Urquhart starts at  receiving of 16” Bissette.","other",55.7905602709713,-120.52202214895
9149,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bessborough 2022_excel_row_14","2020 patrol noted small seasonal water run across the RoW - culvert outlet, see photos in 16"" Willowbrook kM 0.18 folder and monitor on future patrols.","other",55.7903731028875,-120.523884606571
9150,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Willowbrook 2022_excel_row_15","2020 patrol noted small seasonal water run across the RoW, see photos and monitor on future patrols.","other",55.7903564332639,-120.5239494773
9151,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bessborough 2022_excel_row_16","Small drainage crossing RoW in good condition - see photos kM 0.45 16"" Willowbrook.","other",55.7897101390806,-120.527563945537
9152,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Willowbrook 2022_excel_row_17","2013 patrol noted a temporary road and foreign crossing at this location.  Monitor on future patrol for proper clean up and seeding.
2019 patrol noted good condition.","other",55.7894401891504,-120.527995826
9153,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Willowbrook 2022_excel_row_16","Small drainage crossing RoW in good condition - see photos.","other",55.7894645558138,-120.527866659739
9154,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bessborough 2022_excel_row_15","2021 patrol noted works adjacent and possibly over top of pipeline north side, iin good condition at time of 2022 patrol.  Permit in GIS as Diamond LNG, see photos.","other",55.7900243269854,-120.526203979726
9155,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bessborough 2022_excel_row_17","Site 476 June/July 2020 rainfall event, downcutting and bank erosion of seasonal water run.
2022 patrol noted vegetation arresting erosion - see photos in Willowbrook folder. Adjacent to kM 0.56 of 16"" Willowbrook.","other",55.7891012925197,-120.529468989365
9156,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Willowbrook 2022_excel_row_18","Site 476 June/July 2020 rainfall event, downcutting and bank erosion of seasonal water run.  2022 patrol noted vegetation arresting erosion - see photos.  
Adjacent to kM 0.51 of 16"" Bessborough.  (P/L on south extent RoW)","other",55.7891012925197,-120.529468989365
9157,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Willowbrook 2022_excel_row_20","2018 patrol noted downcutting erosion trench longitudinally over pipe for about five metres on the north side of access road.  Regrading recommended.
2019 patrol to present noted area cultivated and in good condition, see photos.","other",55.7828538197586,-120.534362456476
9158,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","Trembley Sales Ln TUPPER 2022_excel_row_15","Receiving.","other",55.787880117611,-120.536246206504
9159,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Willowbrook 2022_excel_row_19","2018 patrol noted new facility adjacent to east side of RoW.  Email to Hai Nguy 2018 10 12 - is a Class Assessment required?  See photo.","other",55.7875384750415,-120.534449256911
9160,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Willowbrook 2022_excel_row_21","Crosses 241 road.","other",55.7824081405035,-120.534996711585
9161,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Willowbrook 2022_excel_row_23","2018 patrol noted potential ditching activities on the RoW.  Email sent 2018 10 12 - see photos. 
Pipeline is approx. 25m north of road 210 north shoulder.  In good condition at time of 2019 to present patrol.","other",55.7816017520443,-120.539609213066
9162,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Willowbrook 2022_excel_row_22","2017 patrol noted an adjacent construction site is collecting water and channeling it towards our RoW.  Final clean up to be performed once weather permits.  Monitor on future patrol - see photos.  Reported to Pipeline Team Leaders, Korey Green, Lynn Norman on 2017 06 20.       
remediated and in good condition.","other",55.7816069013868,-120.539417494181
9163,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_49","Drainage ditch between agricultural fields with fieldstone on the south side and a culvert on the north, monitor on future patrols for downcutting - see photos.","other",55.7741376457915,-120.414243942571
9164,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_48","Hart Highway Crossing, no ball markers on power line.","other",55.7653160315603,-120.39237976689
9165,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_47","Lateral erosion on both extents of RoW of Dawson Creek.  2015 patrol to present noted difficult to observe due to vegetation growth, monitor on future patrols - see photos.","other",55.7568813496935,-120.392225622853
9166,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_46","Old Hart Highway, road 208 crossing - no ball markers on power lines.","other",55.7522097774517,-120.392346228876
9167,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_45","2020 patrol noted subsidence of the pipeline ditchline, repair recommended - see photos.","other",55.7488576742723,-120.392378726055
9168,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_41","2017 patrol to present noted hay bales on the RoW, reported via email 2017 09 11.  Discussion as to whether this is a violation, unresolved.  See email chain and photos.","other",55.7228136036366,-120.341495084003
9169,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_40","Note, the pipeline diverts slightly north for approximately 90m in order to go between existing silos and 206 rd.   
2016 patrol noted the one small silo on the north side of the P/L west of large ones may have been moved closer to the P/L compared to the GIS photography from 2013.  Email sent 2016 08 23 to Lands, Team Lead and Midstream Crossings, see photos. 
2017 patrol noted granary has been moved and is on the RoW, reported via email 2017 10 11.","other",55.7229031328713,-120.338574454696
9170,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_43","Crossing of Frondize Creek.  Appears to be bored as no change in vegetation in RoW.  No significant change in the surficial instability on the north bank but monitor on future patrols.  Pipeline marker signs not in place. 
Site 493 June/July 2020 rainfall event, downcutting and lateral erosion at road culvert outlet, DoC unknown.  
Pipeline marker signs recommended.","other",55.7228250036039,-120.356592526777
9171,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_42","Road 227 crossing, no marker balls on adjacent power line.","other",55.7228181519716,-120.354188109947
9172,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_44","Site 494 June/July 2020 rainfall event - north ditch of 206 road, downcutting and lateral erosion.  Road was damaged as well.  Location likely bored under road, repaired at time of 2022 patrol.","other",55.7231874785416,-120.36341641423
9173,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_50","New in 2014 patrol, construction crossing of the pipeline.  Landed and all permits in place. 
2015 to present patrol noted no ball markers in place on the six high voltage lines newly constructed over the RoW.  Email sent to Lands and Team Lead annually regarding very hazardous situation.  Very difficult to observe lines, see photos.","other",55.7740746302345,-120.443877524013
9174,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_35","Block valve.","other",55.714191552521,-120.303913640867
9175,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_36","Monitor potential erosion of drainage ditch across RoW as downcutting erosion on the north side of the RoW, no significant change at pipeline crossing from previous patrol, see photos.
Site 89 June 2016 rainfall event, erosion of discharge end of existing armouring.  Field reconnaissance performed and no repair required.  See photos.
Site 491 June/July 2020 rainfall event, erosion from seasonal drainage may be encroaching on RoW.  No significant change from previous patrol - see photos.","other",55.715638281037,-120.315374495031
9176,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_37","Small drainage ditch across RoW, 2020 patrol noted minor downcutting erosion. No significant change from previous patrol, continue to monitor.","other",55.7154124477468,-120.319848579464
9177,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_39","Noted during 2015 patrol, some minor downcutting erosion in seasonal drainage across the RoW just south of culvert inlet/outlet used for access to livestock feeding location just north of the Pipeline.  Monitor on future patrols and see photo.  DoC unknown.
Site 492 June/July 2020 rainfall event, downcutting and lateral erosion.  No significant change from previous patrol - see photos.","other",55.7153915651291,-120.321362742385
9178,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_38","Pipeline temporarily transitions south approximately 50m at this creek crossing in order to cross in a more suitable location.  See photo.","other",55.7152965582069,-120.320716386557
9179,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_34","New in 2014 patrol garbage has been dumped on the RoW.  Email sent to Team Leader, Lands and Midstream crossings 2014 11 03.  Removed by 2020.","other",55.7137028479646,-120.301718117498
9180,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_33","Gravel pits off both sides of the RoW - beyond the 30m zone, see photos.","other",55.7046450250003,-120.302677016712
9181,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_32","2016 patrol noted significant ATV traffic and tire ruts to the 223 road crossing.  2017 patrol to present - noted erosion has accelerated, locations of breached cross berms and water running down RoW causing downcutting erosion, see photos.","other",55.7038361894303,-120.302685010257
9182,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_31","Riprap and fence across RoW at landowner’s request in order to discourage trespassing.","other",55.702938263567,-120.30395670543
9183,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_30","New in 2013 multi-flow outlet exposed in location that may be over top of the pipeline.  Animal traffic in area due to moisture - see photos.","other",55.6988801446488,-120.30213521259
9184,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_29","2020 patrol noted very minor downcutting erosion of small drainage across RoW.  No significant change from previous patrol, see photos and monitor on future patrol.  Silt fence(s) breached and ineffective but not required as adequate vegetation growth - could be removed.","other",55.6982796353052,-120.294457034961
9185,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_23","Fence across RoW.","other",55.695850184124,-120.250267695367
9186,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_28","Site 490 June/July 2020 rainfall event, landowner complaint, discharge of water from berms introducing silt into dugout.  Crossberms on slope working as designed - no ""issues"" visible - see photos.","other",55.694979730113,-120.286679696651
9187,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_27","2018 patrol to present noted a cross berm at this location has been breached no visible surficial water discharge in this location, erosion may be due to animal traffic.  Cross berm is cosmetic only (not required).  L Allen, C Yuha & L Norman met with Landowner (Loiselle) 2021 11 02 and he would like it repaired for aesthetic reasons. 2022 patrol noted locations has been repaired, see photos.","other",55.69183769717,-120.286054011215
9188,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_26","New in 2013 cross berms upgraded across RoW to kM 5.9. In good condition - see photos.","other",55.6884526241886,-120.285413441881
9189,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_24","Minor ponding on RoW at unnamed trib crossing - see photos.","other",55.6868561981881,-120.266143179164
9190,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_25","New in 2013 newly constructed turnaround over top of pipeline.  E-mail sent to Team Leader and Lands Department 5 Dec 13 and 29 May 14.  2016 patrol noted area regrown with vegetation - no longer used as turnaround, no change from previous patrol.","other",55.6868512833712,-120.276836464057
9191,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_22","Slope Indicator installation 11-03, no significant movement movement noted to date 2024.","other",55.6859017072652,-120.249979786081
9192,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_20","Slope Indicator installation 11-01, no significant movement movement noted to date 2024.","other",55.6843294065198,-120.23401985373
9193,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_21","Slope Indicator installation 11-02, no significant movement movement noted to date 2024.","other",55.6848567904336,-120.238676488505
9194,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_16","Bissette Creek HDD crossing in good condition, see photos.","other",55.6770609961116,-120.22861521552
9195,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_15","2015 patrol noted new Encana crossing in good condition with limited vegetation growth.  Good condition 2021.","other",55.6765594823955,-120.228300718116
9196,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_14","2022 patrol noted signs down both sides of road, email sent 2022 11 04 and re-installed.","other",55.6745900375208,-120.227072029931
9197,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_19","Potentially unstable geotechnical area parallel to Bissette Creek, monitor on future patrols.  See photos.","other",55.6823611384283,-120.23164501123
9198,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_18","Fence across RoW.","other",55.6822433891852,-120.231605603225
9199,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_17","2016 patrol noted minor south bank of Bissette Creek, west side of the RoW had been eroded likely by high flow, monitor on future patrols.  No significant change from previous patrol.","other",55.6795753765334,-120.230091881895
9200,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Bissette 22_excel_row_13","Sending at 09-15-077-15W6 Riser 14, just north of Encana Compressor.
2019 patrol noted some minor surficial erosion off the N/W corner of the facility, outside of the fence - see photos and monitor on future patrols.","other",55.6738637887212,-120.226757572754
9201,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_PR, 12_PR, 20_South Peace2022_excel_row_52","2012 to 2018 patrols noted silt fence still in place from construction at water run, but has 
fallen off the installation stakes, removal required.
2019 to present patrol difficult to observe to vegetation growth, may have been removed.","other",55.7167808249614,-120.547397744406
9202,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_PR, 12_PR, 20_South Peace2022_excel_row_48","Five Mile Creek HDD crossing. See photos.","other",55.6978346861697,-120.522849712922
